Start_Year,count,Genre,Total,Top_Anime
1968.0,7,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1969.0,9,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1970.0,5,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1971.0,6,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1972.0,9,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1973.0,10,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1974.0,9,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1975.0,12,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1976.0,15,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1977.0,11,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1978.0,25,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1979.0,32,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1980.0,28,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1981.0,32,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1982.0,31,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1983.0,32,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1984.0,31,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1985.0,30,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1986.0,43,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1987.0,36,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1988.0,39,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1989.0,53,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1990.0,53,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1991.0,45,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1992.0,57,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1993.0,37,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1994.0,52,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1995.0,57,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1996.0,62,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1997.0,71,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1998.0,64,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1999.0,78,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2000.0,60,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2001.0,79,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2002.0,79,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2003.0,80,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2004.0,82,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2005.0,69,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2006.0,90,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2007.0,85,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2008.0,67,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2009.0,77,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2010.0,63,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2011.0,68,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2012.0,75,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2013.0,70,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2014.0,87,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2015.0,80,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2016.0,99,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2017.0,101,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2018.0,104,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2019.0,100,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
2020.0,97,Adventure,2872,"Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),Naruto (2002),No Game No Life (2014),Hunter x Hunter (2011) (2011)"
1917.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1918.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1919.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1920.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1921.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1922.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1923.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1924.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1925.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1926.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1927.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1928.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1929.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1930.0,1,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1931.0,2,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1932.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1933.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1934.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1935.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1936.0,1,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1937.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1938.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1939.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1940.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1941.0,1,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1942.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1943.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1944.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1945.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1946.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1947.0,1,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1948.0,1,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1949.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1950.0,1,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1951.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1952.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1953.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1954.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1955.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1956.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1957.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1958.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1959.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1960.0,0,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1961.0,4,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1962.0,4,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1963.0,5,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1964.0,4,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1965.0,2,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1966.0,6,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1967.0,3,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1968.0,4,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1969.0,1,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1970.0,9,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1971.0,11,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1972.0,7,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1973.0,7,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1974.0,7,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1975.0,6,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1976.0,8,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1977.0,7,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1978.0,11,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1979.0,9,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1980.0,9,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1981.0,5,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1982.0,10,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1983.0,13,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1984.0,16,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1985.0,16,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1986.0,15,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1987.0,23,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1988.0,20,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1989.0,17,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1990.0,14,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1991.0,8,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1992.0,16,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1993.0,16,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1994.0,14,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1995.0,18,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1996.0,12,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1997.0,13,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1998.0,19,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1999.0,18,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2000.0,14,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2001.0,23,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2002.0,31,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2003.0,31,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2004.0,34,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2005.0,30,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2006.0,39,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2007.0,39,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2008.0,53,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2009.0,72,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2010.0,70,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2011.0,114,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2012.0,121,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2013.0,123,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2014.0,133,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2015.0,122,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2016.0,157,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2017.0,174,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2018.0,149,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2019.0,161,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
2020.0,85,Music,2190,"Shigatsu wa Kimi no Uso (2014),K-On! (2009),K-On!! (2010),Nana (2006),Love Live! School Idol Project (2013)"
1917.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1918.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1919.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1920.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1921.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1922.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1923.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1924.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1925.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1926.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1927.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1928.0,1,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1929.0,2,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1930.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1931.0,4,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1932.0,2,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1933.0,5,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
1934.0,0,Action,3721,"Shingeki no Kyojin (2013),Fullmetal Alchemist: Brotherhood (2009),Sword Art Online (2012),One Punch Man (2015),Boku no Hero Academia (2016)"
